FP1-F7 delta,FP1-F7 theta,FP1-F7 alpha,FP1-F7 beta,F7-T7 delta,F7-T7 theta,F7-T7 alpha,F7-T7 beta,T7-P7 delta,T7-P7 theta,T7-P7 alpha,T7-P7 beta,P7-O1 delta,P7-O1 theta,P7-O1 alpha,P7-O1 beta,FP1-F3 delta,FP1-F3 theta,FP1-F3 alpha,FP1-F3 beta,F3-C3 delta,F3-C3 theta,F3-C3 alpha,F3-C3 beta,C3-P3 delta,C3-P3 theta,C3-P3 alpha,C3-P3 beta,P3-O1 delta,P3-O1 theta,P3-O1 alpha,P3-O1 beta,FP2-F4 delta,FP2-F4 theta,FP2-F4 alpha,FP2-F4 beta,F4-C4 delta,F4-C4 theta,F4-C4 alpha,F4-C4 beta,C4-P4 delta,C4-P4 theta,C4-P4 alpha,C4-P4 beta,P4-O2 delta,P4-O2 theta,P4-O2 alpha,P4-O2 beta,FP2-F8 delta,FP2-F8 theta,FP2-F8 alpha,FP2-F8 beta,F8-T8 delta,F8-T8 theta,F8-T8 alpha,F8-T8 beta,T8-P8 delta,T8-P8 theta,T8-P8 alpha,T8-P8 beta,P8-O2 delta,P8-O2 theta,P8-O2 alpha,P8-O2 beta,FZ-CZ delta,FZ-CZ theta,FZ-CZ alpha,FZ-CZ beta,CZ-PZ delta,CZ-PZ theta,CZ-PZ alpha,CZ-PZ beta,P7-T7 delta,P7-T7 theta,P7-T7 alpha,P7-T7 beta,T7-FT9 delta,T7-FT9 theta,T7-FT9 alpha,T7-FT9 beta,FT9-FT10 delta,FT9-FT10 theta,FT9-FT10 alpha,FT9-FT10 beta,FT10-T8 delta,FT10-T8 theta,FT10-T8 alpha,FT10-T8 beta,label,file,type,C4-P4 theta vs delta,T8-P8 theta vs delta,P7-O1 theta vs delta,FT9-FT10 theta vs alpha,FT9-FT10 theta vs beta,FT9-FT10 theta vs delta,FT9-FT10 alpha vs beta,FT9-FT10 alpha vs delta,FT9-FT10 beta vs delta
165.2285038,22.88891479,9.206171461,1.557901899,588.7741104,103.1540739,5.663866422,0.880301202,310.9118157,71.85730787,4.516340945,0.949250759,1050.642257,239.6744561,15.36490844,1.055782975,161.1857143,49.1815109,6.016525345,1.770855313,1617.327194,125.7924788,9.294556764,0.645927725,1226.67174,150.0740435,6.5798313,1.023844409,744.9470991,236.5401591,25.87963757,0.921478253,662.4767066,127.6157302,13.57899114,2.063779226,244.4011773,80.21353851,15.09448304,0.691095876,968.9847091,183.3030437,9.255501346,0.830593543,1810.850489,560.703323,26.3485485,1.751857309,288.8122366,77.2360798,3.645921443,1.303658597,654.7939156,170.0481926,7.287412262,1.08947626,1887.27401,261.2308751,4.705195483,1.717092,783.5674131,328.3094632,17.53972302,1.417523562,1064.411141,154.9560345,16.00499322,1.238140686,659.2873488,249.9960049,14.54174602,1.190259059,307.5430418,71.85743783,4.516346755,0.949251633,260.30762,91.20488924,6.854688428,0.582578897,1920.150078,240.0447563,8.942972885,2.189510891,578.8631108,161.7589632,4.340852793,0.57089228,0,3,day,177617.846477,493014.241186,251812.111502,2146.71374678,525.580608246,460921.957533,19.5807365296,17171.8500827,4204.18950814
376.6422351,68.65214094,4.772518409,0.991248779,472.8386632,151.2536378,4.332259249,0.988388712,907.2828395,212.8294797,31.8078563,1.6090753,1069.803609,243.3141567,34.42235005,2.782630473,173.9915598,92.31118193,3.854398851,0.831883669,407.1890212,220.2995318,11.04541114,1.236408474,725.8024706,126.7823425,18.18878339,1.480759096,637.2712024,336.6614569,24.93801415,3.015796074,343.475754,101.5561106,7.224481335,1.144005607,1085.039651,183.1764145,10.65475061,0.974897871,303.6200952,62.50065482,14.71328086,0.589044054,891.8809915,160.6297788,23.37321607,1.91532291,46.74662802,18.57962674,2.699006573,1.111522892,225.4931147,55.93039857,7.370816908,0.484370853,371.2338546,153.631228,18.96161374,1.164055893,1048.979145,238.2504611,26.90017682,1.541066364,407.4243543,86.95655519,9.078024065,0.785085997,163.0867405,49.75421636,19.74527562,1.163696711,899.7201584,212.8290012,31.80789668,1.609074949,125.8872458,57.09157762,4.784989278,0.648686809,618.7285047,116.5998159,14.06178693,2.14724518,103.3835497,17.43431541,3.739985157,0.601853604,0,3,day,18976.4547665,57033.1129574,260298.362958,1639.60176726,250.36839268,72143.6297401,30.1941042076,8700.42840061,1328.56179945
434.5664636,53.52966265,3.593160598,1.150613645,933.8828315,94.41840723,8.943008339,0.737268969,382.1501827,139.5002816,9.625569685,0.762233578,4715.062315,434.9161452,22.552462,1.078043305,91.20971576,30.4456651,10.43187885,1.322998247,312.3597856,152.3162441,12.62307308,1.690143576,145.6207866,96.76340733,12.75335334,1.755605339,4416.824593,311.3782221,14.98995195,1.993284362,366.5785349,145.7342768,8.456449476,1.435787675,270.8390857,65.40768052,7.55999012,1.026443904,253.3717033,118.1291213,8.748777021,1.128851302,1142.606937,409.8268759,40.77028661,1.049405236,63.25470759,28.68782534,9.961775267,1.004615249,99.68490871,49.85736173,4.46632993,0.804865189,817.4511671,378.5540073,9.083054536,1.016090423,564.9086261,329.8781691,23.91725886,0.991442072,912.2988534,236.7807444,9.965159551,2.58881109,252.429324,106.8317128,13.20311719,4.478713041,386.7541115,139.5003164,9.625591639,0.762232817,302.490616,45.94202614,7.868676788,0.41834452,1032.853321,160.2939467,23.51333322,1.288300806,135.0672526,44.53772883,3.480979568,0.390824124,0,3,day,29930.5766731,309449.415078,2050656.72642,3769.04498191,206.506820731,165560.135185,30.2922461391,24285.8243041,1330.62576592
285.8170416,45.56472888,3.989655991,1.053990573,346.0071942,147.2704559,13.17094936,0.553824457,524.4382005,193.9449691,14.01527559,0.815103247,3491.18788,390.5667967,40.09614845,1.586660946,671.371088,110.6935451,15.7593979,0.772449079,1014.750628,215.6500011,11.23179273,2.077860029,306.091178,187.7283487,22.20619632,0.980654051,2208.57247,339.5693694,35.24747793,3.398218792,679.3169868,179.2115383,25.12116155,1.424146094,2360.254593,466.2401089,19.20994161,1.316239962,513.4474014,169.6286822,13.37832332,2.068853685,1494.051803,426.9226608,16.77130371,1.466129454,387.3181987,55.65223605,4.423215263,1.204386131,1155.200135,143.2940853,15.60378245,0.700823893,1583.403587,150.3557629,15.96242579,1.792238227,166.1831029,136.9723102,15.70249668,1.38575222,1467.690136,271.7566296,28.90061822,2.810570066,2255.752302,360.4672568,23.82222985,3.024233294,524.0687419,193.9447447,14.01528765,0.815103245,206.7643767,69.88750039,7.151549175,0.325826085,1107.792637,259.7827433,24.13644456,2.548274142,470.9047848,145.4274288,7.514841789,0.423132681,0,3,day,87095.4060785,238073.854302,1363542.06697,6270.23178131,661.997647289,287785.410247,61.5062775521,26738.1755669,2822.95933157
273.8691776,63.61131433,4.076867244,1.1547995,630.0149679,68.00821887,6.032018785,0.670356105,565.7816459,203.3336098,2.972347295,0.473350143,4452.126261,266.8846974,11.08325179,1.287192981,429.4564862,50.44247164,6.713342285,1.486520208,257.3650295,106.6760675,8.733700852,0.735201794,259.1152481,121.9476923,7.305868773,0.414868625,2497.537691,254.293487,20.73381011,1.129519528,178.9056033,61.79632217,9.990548077,1.423573927,241.2949459,149.9380215,11.96990694,0.871828649,127.2947984,83.88136596,12.00882207,0.766100289,2709.488323,447.8536901,35.4455319,1.396332248,101.4504616,27.72212057,1.687536499,0.981884694,220.1609575,66.90629716,6.609947692,0.711760052,868.448759,226.2475577,20.77331049,1.106407033,1836.309167,340.0662351,13.57532126,1.552362916,311.2927406,132.2779699,8.663309639,0.865356923,371.0950216,173.2809943,19.34353583,0.757667741,559.9525759,203.3326677,2.97232962,0.473349913,269.7448423,38.17662341,1.553060939,0.378272344,330.4860685,59.26089559,5.886018022,1.907817497,178.4366488,40.70211376,4.289138944,0.358599987,0,3,day,10677.6615694,196484.410711,1188204.36995,348.810699443,113.058973494,19584.9003993,11.22944817,1945.24695521,630.507103999
459.906966,134.8220803,6.773974464,1.45829319,1034.725266,276.3038753,8.818292708,0.884223505,572.4845787,72.16098077,4.652539371,0.955856571,1332.734642,176.2992478,20.27122526,1.669061124,679.5034694,25.84542228,17.0178713,1.585911573,269.8756314,47.27880682,14.44707755,1.723614612,483.0911509,45.89649482,29.79336909,0.990629195,631.5731101,145.2070689,19.60092456,2.601664813,618.0905545,97.42555478,10.2593411,1.580703804,539.1408598,156.3488423,14.76572567,1.214394875,800.5013472,33.0547754,7.602199616,1.424588517,3548.578767,502.4909744,29.06597357,3.650145946,209.4006807,23.10333905,3.953436087,1.597088428,916.8973814,114.9356176,9.353488121,1.034418564,1771.884556,253.9916987,11.24501186,1.29429387,1767.605834,186.1511205,10.40423476,2.802007626,688.7952533,143.1494232,16.3594846,2.42011019,1863.778198,88.86728045,21.70568842,1.212528368,576.6273633,72.16157768,4.652535614,0.955857118,359.4261356,47.80045681,7.090924827,0.935715073,447.8097408,130.998792,8.315412731,2.077933875,270.6798123,30.98908422,4.084106733,0.753523895,0,3,day,26460.3922391,450043.968279,234960.114902,1089.30902274,272.206827481,58662.5350906,17.2788777984,3723.72281971,930.519029963
126.2391217,43.66878046,2.463887637,0.685697401,571.808745,73.72817055,2.163508871,0.329878495,824.4582337,96.15414579,6.218625497,0.618364127,485.2486212,193.4308631,10.95444661,1.500445463,58.13823273,29.29616218,5.260664917,0.838511498,324.9859535,92.64332666,2.822753302,0.679018887,769.3125304,118.2459921,11.9267386,0.674300676,1046.487315,162.5380488,12.74239897,1.145665948,230.7611053,35.16484477,7.146607048,1.2190199,338.2847991,74.78717811,8.134201491,0.954175576,1122.824026,236.1843985,6.609765134,0.870943083,2147.816116,277.4024635,15.50720771,1.270878557,39.29586399,20.46114057,0.698604724,0.959806401,162.6893959,54.96319678,2.768308409,0.514223487,1132.14528,340.7489028,7.254573867,0.745002202,2471.919939,96.79152779,8.806141852,1.006355682,394.0627821,241.5214945,11.45409276,0.906046945,1415.820767,334.6413275,10.71618898,1.637713664,818.6880335,96.15449962,6.218631152,0.618364271,206.0061449,26.54009459,1.383174188,0.292474272,160.1201606,119.4608798,8.503713109,1.029891999,184.0254674,29.5529373,3.570660847,0.574166293,0,3,day,265193.517202,385777.26197,93862.0596168,1015.86104957,123.0318043,19128.095259,8.75790609275,1361.61590871,164.906472281
204.1545794,62.28845761,2.312249768,1.397319731,631.0659087,160.9807038,21.53320437,0.749517276,211.1987852,199.3288399,5.576212905,0.656513628,753.1586461,128.1893854,7.831650353,1.42848749,131.9827658,47.23956493,4.119125519,1.285551628,531.6524191,153.9459607,16.77353684,1.128930222,321.7443674,70.10423207,4.732559486,0.695668197,442.330629,44.66755849,8.723580799,1.763554649,483.8465017,68.50562589,7.861147319,1.855880768,670.301865,228.4550812,14.30209918,1.717118662,235.8112135,112.0972174,8.864116099,0.950849177,884.9949942,121.9971811,29.15290457,0.835422079,84.43153004,39.50360026,3.221783306,2.037134051,812.1735926,117.1511697,3.310369195,0.824544296,255.027851,158.816824,8.746384725,1.66417185,211.425236,84.53194208,12.89726583,0.897920538,273.0882369,181.8174929,26.39063486,1.428061825,996.1908553,79.20680999,8.360120265,1.336424962,211.4275066,199.3299742,5.57622943,0.656513431,379.4165868,93.64795645,15.23575418,0.677707426,558.4539982,202.3937005,25.76342119,3.072098138,470.0609576,65.90376273,4.803790429,0.555168765,0,3,day,26433.7808651,40502.7133274,96546.9439523,5214.35415218,621.773310449,113027.571255,79.1477582663,14387.6855709,1715.62548803
207.169612,71.37344401,4.853073134,1.63478936,1070.716744,49.69398524,7.296159636,0.421128087,1243.689997,164.7259854,6.321880857,0.64107539,2191.979056,182.1179877,7.855282203,0.92333358,160.3687202,64.79694318,5.892334092,1.399281269,893.7148793,131.2763796,9.162460658,0.410762958,286.6933227,168.2201511,10.30803611,0.979078187,2603.783956,102.9284821,17.89903363,1.050484848,132.5531187,42.22916474,11.50278589,1.302058514,364.2520783,118.1774685,13.00009951,0.686986255,332.7442528,144.5662729,3.135228617,0.729215535,3759.990594,612.8114983,13.5416395,1.137379208,58.34453439,14.6168058,3.227533575,1.129171836,153.5816329,58.15862356,8.129099011,0.7881832,892.3162238,142.094222,11.28581571,0.9813419,3754.461861,491.8395746,19.51739219,1.265868894,506.6400105,107.0222806,21.30040296,0.695384206,728.8639184,199.3734733,4.068462671,0.536863046,1249.624939,164.7253299,6.321871307,0.641076109,430.6601416,31.91792962,2.114021074,0.23245442,266.3987376,49.43941119,7.199225153,1.258158293,98.9367543,33.11112714,5.390869871,0.459310282,0,3,day,48103.5964562,126792.979599,399198.814759,355.925452589,62.2026051897,13170.5967287,9.05776482942,1917.86449246,335.171780956
2608.455255,181.7783907,19.18738572,1.931231531,1328.511843,201.1868237,15.40475948,2.796794789,1145.917795,222.3460779,28.09442429,2.532308226,9233.580717,1201.110641,148.7266459,3.549373628,524.5900053,430.8532293,17.63562096,1.909799811,534.7273502,430.3171824,55.19208176,1.424400583,438.0649856,333.2248313,16.79241473,1.803716962,6563.198951,1168.698954,20.80237896,1.053568394,822.1785949,805.695551,31.647042,3.301395732,604.1618254,277.3183445,44.11719848,1.491632229,1892.483637,464.9190106,53.95505769,1.739984292,3948.42593,982.3289703,146.7448049,3.587261922,721.3567484,100.027468,4.087189287,3.348217752,753.2715548,259.8139409,32.46445822,1.311923172,7923.504248,1297.397226,77.9463574,3.89862499,5949.490647,2267.970486,123.8197413,4.415550395,651.7339512,327.7530317,104.4297446,5.285542826,682.4162851,570.3893528,30.27369637,1.905614781,1137.393453,222.344817,28.09443718,2.53231005,793.7496921,265.9080651,12.20556766,2.257192412,2988.337887,566.0876834,40.88555111,4.129463374,340.8008495,160.8777217,20.64384242,0.834433254,0,3,day,879851.620091,10279932.4316,11090552.0537,23144.8069124,2337.63835507,1691661.27167,168.835385835,122179.841413,12340.2318535
867.0169404,215.0099804,48.44867709,4.247808561,452.1714949,121.0870785,34.38234771,2.77689498,812.4715465,244.6455232,75.17111097,2.44053856,7268.090112,326.9362035,24.20622031,1.947076772,271.670833,77.47463323,61.89608466,4.663535341,1205.376482,292.7365953,53.04266835,4.200522336,1073.748168,193.4582629,76.74014593,3.053384093,4490.321977,103.7637278,21.55242369,1.947019,2359.650587,359.4985578,98.01749821,5.316903661,1180.684186,263.4648009,157.8920794,8.624670597,771.974345,197.3786314,40.57166375,2.082096107,5393.927287,317.4432002,75.59271803,3.96317765,228.4574189,92.90469068,26.86978698,3.24699414,1097.804419,145.3223009,69.05541519,3.096619174,3157.521292,452.3420274,83.18312666,5.546254889,7722.162963,617.2955695,23.32713662,1.37972446,3406.812927,402.4226054,147.5764458,14.4238815,2432.855317,408.8718302,56.76324441,4.321205833,813.5852612,244.6448564,75.17118042,2.440537918,102.3165606,72.46284655,33.48003778,1.535676666,1553.173115,433.8926776,125.4708901,6.251707138,699.5635064,146.9672559,13.12541996,1.209644037,0,3,day,152371.239692,1428279.58278,2376201.78791,54440.9004663,2712.56994968,673910.441644,784.407259249,194878.013218,9709.9834496
212.4504751,33.28062725,3.180834381,1.270786586,611.5442486,104.4794478,7.323174567,0.388232126,356.2022534,45.27069477,10.36231925,0.546420001,459.2554365,197.4806319,15.44265727,0.925626564,256.4338995,132.3846303,7.428904634,1.38984805,364.5462673,114.9625677,17.2599214,0.680137046,172.4553182,127.4084425,8.117735773,0.749033721,610.4962453,130.535781,18.31876861,1.029429422,121.0724957,83.04396714,6.43372805,2.874744969,183.8985288,59.01832959,11.74743688,1.162440597,381.7720249,42.32825844,12.68440767,1.115445004,775.8968374,197.2778887,34.00052032,1.338960168,147.9187181,62.78624499,7.539504795,2.320551835,246.6242035,49.60736344,10.41623947,0.703995754,280.7356285,142.0179342,19.67330611,1.556476977,1074.759407,164.8192878,16.74304419,1.570675038,334.7566674,192.7670164,19.90682194,0.750120282,629.9222691,140.0009453,5.341184019,0.96579665,359.9024586,45.27072592,10.36232396,0.546420054,232.522513,57.59842878,1.815591179,0.25742152,294.0119302,155.6179532,12.74368164,1.5046434,151.3925859,25.59788075,6.746325359,0.543122853,0,3,day,16159.7449351,39869.4940159,90694.0538035,1983.14565305,234.149526204,45753.5347941,19.1746964713,3746.79443683,442.383110297
225.2259201,130.2562649,12.01860356,2.20506617,1088.870381,323.9364585,27.27757187,1.693052118,845.2169256,250.557227,12.19969956,1.543677508,990.0833661,266.7972353,10.3616945,1.230353324,785.7511781,246.2482999,15.37351681,1.944974216,268.7990407,176.5553528,13.99691787,1.746073146,523.7432249,197.5214481,16.52880905,2.073278348,882.6691731,192.9712705,6.403608232,1.300021897,398.5094664,130.429737,9.741388781,1.718255199,821.2056656,192.3899464,8.453477378,1.214370342,342.0209179,134.1536603,10.6662197,1.227432094,1307.539976,277.3670311,27.97756348,1.203437195,144.6919262,65.13002968,2.048726551,1.356111962,530.947654,89.5292238,5.896293402,0.719306673,250.6892319,103.5321697,12.14018256,0.892163075,2618.925542,189.4295562,22.61066574,1.215417873,592.8110759,336.0545864,8.299838296,3.01563574,447.6618043,186.221683,9.316760783,3.111029121,842.3432895,250.5578223,12.19972632,1.543678711,467.5731191,186.3059193,9.839445067,0.752606999,886.209628,180.26791,15.73943871,2.069905255,303.5262554,49.52104211,5.481298657,0.565677509,0,3,day,45883.3580355,25954.400099,264151.504792,2837.31572082,373.137494217,159755.157461,32.5791468966,13948.4421241,1834.36996603
329.3156879,47.36941511,5.78851935,1.142021042,976.3605649,45.25128023,2.641641492,0.469858884,246.3093064,20.15700395,5.376154029,0.469771718,439.4922681,54.56655426,4.2962555,0.775552925,139.0491502,73.95117856,3.322015373,0.923476101,534.1092102,33.27676037,12.84370089,0.575833375,328.8524259,63.6284328,4.004242594,0.581524234,214.1751882,50.58751485,3.947649335,0.75067152,105.6789248,59.42730311,5.453803193,0.868487473,649.9490525,70.00786659,5.936222892,0.638761352,262.8607481,57.41104451,5.776798491,0.815201615,223.9667522,71.32310531,15.39152005,0.956880338,55.41779063,16.81382155,5.376939296,0.582432868,1187.239504,48.50245043,2.613827212,0.39292873,384.1453752,75.08773791,9.476822389,0.805700073,153.6908801,59.1075207,4.932228038,1.099621722,361.0773419,129.0834235,20.46470775,0.653413002,1019.457251,130.7936918,6.927489743,0.719910967,247.0615334,20.15652375,5.376149842,0.469771787,72.15131276,17.63967233,2.083356055,0.374245618,230.5350374,40.66570294,7.124234487,1.035679508,347.3931,20.73781889,3.326326083,0.399222364,0,3,day,15091.1101091,28844.6072524,23981.5786941,289.712003323,42.1166352134,9374.86934817,7.37842366837,1642.38566391,238.760414111
321.2711997,73.01744008,5.697712382,1.751013292,2172.488332,208.2282302,5.486190581,0.56827289,1613.57952,119.6109504,14.14500194,0.710622278,2884.506259,212.7977038,11.66451981,1.253275288,165.9436328,88.70965284,2.97017809,1.260465356,1142.39667,164.9309677,7.65698267,1.104330885,344.8448992,54.18696994,8.857053006,0.772604989,944.2578758,160.3727072,13.11702056,1.16721033,347.2127125,75.45135316,6.376864331,2.902053386,645.1179037,79.62120638,11.88175105,0.888643413,277.9568799,128.3830212,9.808700485,1.185710835,859.3409123,168.7407037,14.99417304,1.242994454,54.95681708,40.46988283,4.141293799,2.71445762,509.69012,137.9179755,10.84233966,0.899907158,949.6136646,57.80087757,10.67972373,1.263041569,1165.881818,137.4617393,8.963366451,0.984199745,1137.938407,177.9604626,11.454701,1.029317513,375.1977859,62.79931043,10.3478084,1.006737298,1605.787838,119.6121109,14.14500937,0.710622849,680.3962706,28.36410363,3.834478305,0.461471379,654.5672545,99.3386808,25.84719723,1.625494211,767.4100477,41.40497964,5.506698994,0.53075002,0,3,day,35684.9440049,54888.5031663,613816.308512,2567.62647521,161.474450569,65023.8475569,42.0144694679,16918.7289274,1063.9952829
88.64743303,161.2804537,8.023932326,1.535939086,744.2889755,204.9455356,16.02145391,0.834758363,1021.970101,163.7078912,11.59206135,1.211286664,3679.392774,196.0944895,14.63007529,0.908471198,186.9502333,54.72239822,10.31024666,1.126443957,493.1871031,46.74652396,11.64691496,2.680230397,343.5127433,38.20008682,8.04436226,1.236882899,5148.956158,381.6757887,18.370039,1.117661272,170.6963651,118.3166599,6.291207254,1.238094649,552.91631,131.8081155,9.224008836,0.697060597,469.918004,23.22400556,6.957948706,0.655341801,1524.506801,345.8146449,16.0421674,1.261959098,198.3494009,21.50633109,3.779070105,1.290109056,725.9078226,101.1327056,2.740896562,0.49965052,1447.018147,98.5160921,16.15290076,1.387784784,2123.05391,301.9382447,13.30989562,1.222032884,206.0654011,58.25767247,7.067329613,1.508558375,579.07761,84.75545837,10.01206767,0.949648172,1027.609402,163.7077054,11.59209922,1.211288205,321.0510393,72.50601754,12.0123954,1.332087501,647.4339832,751.0627626,35.68738488,3.23513534,351.8028251,80.25201569,1.984676127,0.437345314,0,3,day,10913.3783376,142554.57304,721508.647688,26803.4658779,2429.78968585,486263.556023,115.453520017,23105.2257428,2094.53655937
103.6807932,35.65480983,5.3686822,0.954092152,833.006915,90.26073432,8.764451235,0.4982569,515.0694259,57.09217127,4.19484811,0.626955497,4345.801601,563.785326,11.96284524,0.859486236,74.61446231,40.35348821,3.595953918,0.791077451,696.4881911,120.8992864,15.73152579,1.152652486,240.1978451,77.21712316,4.999387677,0.857514399,2258.021149,468.518122,19.79672679,0.939693613,302.4421748,100.4094067,3.605450596,1.562035907,1671.941268,159.7827054,12.58592266,0.601995504,531.2452447,46.52785077,4.598571745,0.731638206,3142.755654,626.3950161,50.6832714,1.152109737,175.7622839,40.13809414,3.033152513,1.428394601,2282.656861,202.7259225,8.859142258,0.494629712,3102.205069,119.1374869,13.9941247,0.656000525,1533.830617,224.7536575,34.27173464,1.101678441,1004.743177,132.59729,9.50724342,1.465090458,468.1397447,117.334878,13.354651,2.776618782,516.6254844,57.09182659,4.194841582,0.626955766,322.3802129,56.88303051,3.070546081,0.308119468,660.8508924,103.9385327,11.66138202,1.43298156,850.9826026,49.14713502,4.505663152,0.351134273,0,3,day,24717.6994677,369588.915769,2450099.17235,1212.06693641,148.942000733,68687.8720895,16.7105453988,7706.43471453,946.987142719
87.52499974,36.73252379,9.468765926,1.804332729,1349.790483,78.52463338,27.99356133,1.857627865,280.593001,55.43068676,18.2195588,1.12522076,3301.857575,306.7107429,11.54804919,0.775079301,158.9531357,81.44363579,2.524619208,1.071946761,1495.714921,137.0724953,21.11729212,2.983635916,201.1462059,126.3610418,11.30006292,0.616436168,3485.15779,260.8417949,15.55361452,1.308036061,399.3565269,126.6224765,6.331437763,1.431974928,852.8438531,89.46638033,3.354341663,1.090788167,594.7399035,51.38729369,5.858744841,0.550261196,2307.595492,355.9278646,17.45220062,1.127040221,37.3919811,37.13339683,7.429716762,1.33434466,562.837129,101.7302197,6.415624842,0.483765408,563.2907592,127.8580495,10.17762525,0.976392089,1397.187715,255.8560846,11.3540319,0.887536594,972.6176684,251.829253,17.17817563,3.455312131,375.3092433,137.4010553,15.94462523,1.899543542,282.0561723,55.43037142,18.219585,1.125219118,300.8319592,32.33604261,10.03962475,0.59576398,165.1207561,134.0164592,18.89565081,1.304044024,302.8268982,72.81062908,4.535275912,0.487088698,0,3,day,30562.0740903,72021.2577727,1012715.18978,2532.32821584,174.763362737,22128.8990729,24.6407605184,3120.06414875,215.324735231
331.9703588,83.43103795,2.772190492,1.695877415,1313.34392,92.26007569,6.139785254,0.407582675,1479.562847,126.8994266,3.032168016,0.576547651,1305.554606,164.5643226,9.418324855,0.971021824,422.0282753,92.30544158,5.41921047,1.172951165,759.7099209,70.07545235,2.533838931,0.65407834,926.0557895,70.26840153,14.12241461,0.534111828,399.465892,119.6852102,12.30310728,0.975654775,678.7086632,49.760707,4.766696926,2.100974358,510.0062341,87.86681584,18.88409387,0.52437618,646.7678082,80.06172555,9.046784999,0.78428683,1531.277323,316.8124106,16.01484159,1.712386852,182.5498838,49.30933164,1.859590598,1.659978857,1069.360801,80.14673967,13.79262207,0.367607657,3208.477579,280.1236528,13.36201246,1.451537814,1427.940139,218.9263543,6.522557165,1.640344113,596.3884546,169.2089309,6.985654136,0.641210035,1566.26065,118.1172269,13.47726466,0.630315869,1468.282423,126.8986485,3.032172536,0.576548011,307.7947246,74.22059069,2.516776997,0.551333627,1055.782924,169.6543888,4.196227926,1.002395761,573.5490477,58.82599607,5.379993627,0.318387276,0,3,day,51781.3467547,898770.459356,214847.709354,711.908484051,170.060840168,179118.206677,4.20628108521,4430.30578948,1058.31232755
1055.017646,119.0179991,17.72555476,2.557616646,982.325706,228.4039525,11.06667204,1.455180259,1457.380225,145.2826378,29.9226292,1.979769696,6435.465071,310.7482693,25.84963632,2.427795649,228.9607043,182.5486018,25.53186848,2.390998532,584.5690184,456.6286136,19.9422687,0.754523156,910.3422866,63.00524959,21.83500423,0.91476641,5082.629935,456.264189,26.55846407,1.359823554,574.3136954,203.5718981,24.42362832,1.943439411,287.6713202,193.3953053,38.26513199,1.823366011,655.6057127,106.1874597,11.2089648,0.704073485,9518.572445,623.2699358,57.50729415,2.603852427,259.1394915,57.68509469,4.588928015,1.131196523,636.0454197,85.94367381,14.12812248,1.09280293,6273.95663,422.7729429,20.77226204,1.202516609,7543.965626,412.2245005,37.75761087,2.346516168,281.7499204,270.4552403,55.10128301,1.248120577,1155.311848,87.13574444,19.86237138,1.620095269,1457.472738,145.2827397,29.92258837,1.97976755,551.1338621,93.62031912,18.70716952,1.166546719,2615.953058,182.2127249,53.44298534,4.326683037,451.215525,82.41404286,6.930390658,0.754310329,0,3,day,69617.1051964,2652459.10809,1999809.63295,9737.99198559,788.37670595,476659.934909,231.230858117,139804.340929,11318.3997216
235.8372786,92.75197807,6.270522337,0.860922499,1030.676885,83.12713852,13.36504872,0.522235478,669.3142375,210.9962122,24.15422795,1.167734683,4457.915841,337.4704144,23.25658098,2.465394986,470.4417024,72.47834566,8.970491927,0.670023633,1328.195917,72.93646433,9.020034286,1.102850294,1751.597843,191.8762272,16.63357171,0.855847444,7277.270839,418.4040371,17.94283046,2.41113533,649.5841664,222.0615311,31.98264243,2.300397189,735.3017139,122.7976601,52.21312329,1.404231956,243.3412277,162.4486626,23.88292651,1.202080051,4180.810321,222.0305386,25.35907734,2.203416569,113.7975577,30.12591991,6.646025993,2.247193578,283.3791454,30.42234312,13.84599511,0.586396173,2456.105627,207.6083938,22.26941727,0.844658409,1109.99483,104.693042,25.48521769,2.060860348,1714.246338,114.5555021,32.36745644,3.155533651,1126.52698,124.2748003,16.91132056,1.870243103,670.6247868,210.996751,24.15428332,1.167734659,144.8332286,38.05198728,4.943406441,0.569652025,415.2767921,204.4966102,10.38024574,2.30162587,414.2437598,35.7131839,2.696039298,0.419493347,0,3,day,39530.4569953,509908.144225,1504414.70622,2122.72506687,470.674688364,84922.6962792,23.8914421321,4310.67515212,955.811807908
203.7402861,145.2219507,31.47241218,4.845396308,2045.109183,121.3671997,29.90210709,6.160269379,145.9396365,40.73610502,28.95675734,3.187276527,7780.666018,412.1151302,53.46267606,3.670824447,464.5956941,70.20984434,35.30837308,3.295554991,695.4570635,297.9694576,72.02199483,4.066493742,886.443946,215.5588833,37.9627761,3.900826254,7171.697524,229.6772752,26.69554017,6.399090647,759.6589093,138.9464178,22.32217151,1.657944451,388.7188447,242.1568415,12.53224791,3.524068096,933.6546027,273.4089955,36.34070292,2.722862727,6090.150115,216.8229869,25.35374451,1.733143599,441.3312244,49.75045252,8.651381934,1.531467449,183.9696821,177.571746,11.53072132,1.728184334,1972.114459,617.7577192,49.78573444,2.757827051,3483.396269,442.1458939,50.34029629,2.053135574,460.7131143,116.941167,15.43459434,2.380907368,1968.533614,278.6503366,81.8852807,4.235375056,144.2861106,40.73604108,28.95676103,3.187275517,696.1577496,46.70237667,5.77210161,2.243206148,2140.576412,268.2981616,69.70723863,7.058746952,49.70064793,85.42898903,8.63999475,0.594161455,0,3,day,255269.567068,1218288.93019,3206530.18905,18702.3239746,1893.84883042,574312.716104,492.045758212,149213.670757,15109.7872237
